step,time_s,x,y,x_dot,y_dot,theta,theta_dot,leg_contact_left,leg_contact_right,goal_x,goal_y,goal_theta,main_engine_thrust,side_engine_thrust,nozzle_angle,main_engine_thrust_raw,side_engine_thrust_raw,nozzle_angle_raw,reward,terminated,truncated,next_x,next_y,next_x_dot,next_y_dot,next_theta,next_theta_dot,next_leg_contact_left,next_leg_contact_right
180,3.0,13.646845817565918,8.893759727478027,-1.8146518468856812,-1.9911108016967773,0.11290056258440018,-0.023813491687178612,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.24463578948006037,110.0060903858529,3.952358261495829,-0.24463578948006037,-0.1954833204864971,False,False,13.616242408752441,8.866287231445312,-1.8362247943878174,-1.6483545303344727,0.11276235431432724,-0.008292892947793007,False,False
181,3.0166666666666666,13.616242408752441,8.866287231445312,-1.8362247943878174,-1.6483545303344727,0.11276235431432724,-0.008292892947793007,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.08090522048249842,-112.49535448367114,4.101281758397818,-0.08090522048249842,-0.01693540166462057,False,False,13.585864067077637,8.836114883422852,-1.8227086067199707,-1.8103358745574951,0.11249483376741409,-0.016050050035119057,False,False
182,3.033333333333333,13.585864067077637,8.836114883422852,-1.8227086067199707,-1.8103358745574951,0.11249483376741409,-0.016050050035119057,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.16276596700027585,21.648290008835584,4.067560129612684,-0.16276596700027585,-0.21665528879937837,False,False,13.55500602722168,8.811651229858398,-1.8514821529388428,-1.4678341150283813,0.11235746741294861,-0.008241015486419201,False,False
183,3.05,13.55500602722168,8.811651229858398,-1.8514821529388428,-1.4678341150283813,0.11235746741294861,-0.008241015486419201,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.08039232865162194,-215.21585759059525,4.17911380045116,-0.08039232865162194,-0.029210759073566378,False,False,13.524373054504395,8.7844877243042,-1.8379656076431274,-1.6298208236694336,0.11209084093570709,-0.015998175367712975,False,False
184,3.066666666666667,13.524373054504395,8.7844877243042,-1.8379656076431274,-1.6298208236694336,0.11209084093570709,-0.015998175367712975,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.1622530286498368,-79.54692459815978,4.145650827139616,-0.1622530286498368,-0.013607307928604512,False,False,13.493965148925781,8.754624366760254,-1.8244484663009644,-1.791812539100647,0.11169494688510895,-0.023755311965942383,False,False
185,3.0833333333333335,13.493965148925781,8.754624366760254,-1.8244484663009644,-1.791812539100647,0.11169494688510895,-0.023755311965942383,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.2441244707554579,63.935759282794535,4.111315873265267,-0.2441244707554579,-0.2241308554475178,False,False,13.463207244873047,8.730473518371582,-1.8454570770263672,-1.4490314722061157,0.11155696213245392,-0.008282862603664398,False,False
186,3.1,13.463207244873047,8.730473518371582,-1.8454570770263672,-1.4490314722061157,0.11155696213245392,-0.008282862603664398,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.08090185868740082,-186.82568197529545,4.259428882598877,-0.08090185868740082,-0.03803256850904077,False,False,13.4326753616333,8.703622817993164,-1.8319392204284668,-1.611029028892517,0.1112895980477333,-0.016040006652474403,False,False
187,3.1166666666666667,13.4326753616333,8.703622817993164,-1.8319392204284668,-1.611029028892517,0.1112895980477333,-0.016040006652474403,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.16276245434954764,-41.958308406293966,4.2258596532046795,-0.16276245434954764,-0.02287613394345442,False,False,13.402368545532227,8.674072265625,-1.818420648574829,-1.7730315923690796,0.11089297384023666,-0.02379719354212284,False,False
188,3.1333333333333333,13.402368545532227,8.674072265625,-1.818420648574829,-1.7730315923690796,0.11089297384023666,-0.02379719354212284,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.2446344890929759,110.81389400127229,4.191417940706015,-0.2446344890929759,-0.23298781275058103,False,False,13.371719360351562,8.650235176086426,-1.8389772176742554,-1.430233120918274,0.11075502634048462,-0.008276699110865593,False,False
189,3.15,13.371719360351562,8.650235176086426,-1.8389772176742554,-1.430233120918274,0.11075502634048462,-0.008276699110865593,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.08090499838069082,-154.17552846314507,4.339168237894773,-0.08090499838069082,-0.04680197762815183,False,False,13.34129524230957,8.623698234558105,-1.8254579305648804,-1.5922412872314453,0.11048774421215057,-0.016033891588449478,False,False
190,3.1666666666666665,13.34129524230957,8.623698234558105,-1.8254579305648804,-1.5922412872314453,0.11048774421215057,-0.016033891588449478,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.1627660980001092,-0.1844409911533698,4.3054896458983425,-0.1627660980001092,-0.03207973460100419,False,False,13.31109619140625,8.594460487365723,-1.8119381666183472,-1.7542545795440674,0.1100912094116211,-0.023791057989001274,False,False
191,3.183333333333333,13.31109619140625,8.594460487365723,-1.8119381666183472,-1.7542545795440674,0.1100912094116211,-0.023791057989001274,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.2446379089839757,161.80189106210642,4.270939307659864,-0.2446379089839757,-0.24161514789306252,False,False,13.280561447143555,8.57093620300293,-1.8320887088775635,-1.4114398956298828,0.10995335131883621,-0.008270264603197575,False,False
192,3.2,13.280561447143555,8.57093620300293,-1.8320887088775635,-1.4114398956298828,0.10995335131883621,-0.008270264603197575,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.08090525670163333,-117.40824025886668,4.418090172484517,-0.08090525670163333,-0.05533131529720833,False,False,13.250251770019531,8.54471206665039,-1.818568229675293,-1.5734590291976929,0.1096862331032753,-0.01602742448449135,False,False
193,3.216666666666667,13.250251770019531,8.54471206665039,-1.818568229675293,-1.5734590291976929,0.1096862331032753,-0.01602742448449135,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.16276599849760534,45.63182824164527,4.3842976778745655,-0.16276599849760534,-0.261510721286326,False,False,13.219486236572266,8.524197578430176,-1.8459206819534302,-1.230878472328186,0.10954928398132324,-0.008218399249017239,False,False
194,3.2333333333333334,13.219486236572266,8.524197578430176,-1.8459206819534302,-1.230878472328186,0.10954928398132324,-0.008218399249017239,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.0803924229387194,-248.7493652201403,4.49405555985868,-0.0803924229387194,-0.06433120984249882,False,False,13.188945770263672,8.500982284545898,-1.832399606704712,-1.392903208732605,0.10928304493427277,-0.015975618734955788,False,False
195,3.25,13.188945770263672,8.500982284545898,-1.832399606704712,-1.392903208732605,0.10928304493427277,-0.015975618734955788,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.16225371883437037,-84.93448409072192,4.460496223717929,-0.16225371883437037,-0.050374287747628727,False,False,13.158631324768066,8.475067138671875,-1.818878173828125,-1.5549328327178955,0.10888748615980148,-0.023732785135507584,False,False
196,3.2666666666666666,13.158631324768066,8.475067138671875,-1.818878173828125,-1.5549328327178955,0.10888748615980148,-0.023732785135507584,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.24412544685602192,87.01380705520104,4.426064157485962,-0.24412544685602192,-0.26706854842153926,False,False,13.127989768981934,8.454865455627441,-1.8384654521942139,-1.2120949029922485,0.1087498590350151,-0.008260319009423256,False,False
197,3.283333333333333,13.127989768981934,8.454865455627441,-1.8384654521942139,-1.2120949029922485,0.1087498590350151,-0.008260319009423256,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.08090262753143906,-221.52115564804984,4.572357108443976,-0.08090262753143906,-0.07114691351523447,False,False,13.097574234008789,8.431962966918945,-1.8249433040618896,-1.3741304874420166,0.10848292708396912,-0.01601749286055565,False,False
198,3.3,13.097574234008789,8.431962966918945,-1.8249433040618896,-1.3741304874420166,0.10848292708396912,-0.01601749286055565,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.16276350087672475,-48.9410309048461,4.53866740912199,-0.16276350087672475,-0.057556535874044384,False,False,13.067383766174316,8.406359672546387,-1.8114205598831177,-1.5361709594726562,0.10808668285608292,-0.023774685338139534,False,False
199,3.316666666666667,13.067383766174316,8.406359672546387,-1.8114205598831177,-1.5361709594726562,0.10808668285608292,-0.023774685338139534,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.2446355622746051,131.86123032603743,4.504106207937003,-0.2446355622746051,-0.27377827387793896,False,False,13.036874771118164,8.386470794677734,-1.8305561542510986,-1.1933166980743408,0.10794911533594131,-0.008254150860011578,False,False
200,3.3333333333333335,13.036874771118164,8.386470794677734,-1.8305561542510986,-1.1933166980743408,0.10794911533594131,-0.008254150860011578,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.08090561676956715,-191.24145269210223,4.650013285502792,-0.08090561676956715,-0.07756522913040584,False,False,13.006590843200684,8.36388111114502,-1.8170329332351685,-1.3553630113601685,0.10768227279186249,-0.016011320054531097,False,False
201,3.35,13.006590843200684,8.36388111114502,-1.8170329332351685,-1.3553630113601685,0.10768227279186249,-0.016011320054531097,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.1627664333879948,-9.97526921962786,4.616192120313645,-0.1627664333879948,-0.06432887091338799,False,False,12.976531982421875,8.338590621948242,-1.80350923538208,-1.5174143314361572,0.10728617757558823,-0.023768482729792595,False,False
202,3.3666666666666667,12.976531982421875,8.338590621948242,-1.80350923538208,-1.5174143314361572,0.10728617757558823,-0.023768482729792595,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.24463816770538693,179.59985061144926,4.581499091535807,-0.24463816770538693,-0.28000511225255476,False,False,12.946161270141602,8.319014549255371,-1.8222392797470093,-1.1745449304580688,0.10714875161647797,-0.00824776478111744,False,False
203,3.3833333333333333,12.946161270141602,8.319014549255371,-1.8222392797470093,-1.1745449304580688,0.10714875161647797,-0.00824776478111744,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.08090627455338836,-158.05134090301365,4.726783034950495,-0.08090627455338836,-0.08347743366631263,False,False,12.916015625,8.296737670898438,-1.808714747428894,-1.336601972579956,0.10688207298517227,-0.01600494049489498,False,False
204,3.4,12.916015625,8.296737670898438,-1.808714747428894,-1.336601972579956,0.10688207298517227,-0.01600494049489498,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.16276714601740241,31.82051616013823,4.692822793871164,-0.16276714601740241,-0.2980776533443804,False,False,12.885437965393066,8.280172348022461,-1.8346481323242188,-0.9939466714859009,0.10674551874399185,-0.008195742033421993,False,False
205,3.4166666666666665,12.885437965393066,8.280172348022461,-1.8346481323242188,-0.9939466714859009,0.10674551874399185,-0.008195742033421993,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.08039170935936273,-321.7779895934621,4.800692934915423,-0.08039170935936273,-0.08828500124622948,False,False,12.855086326599121,8.260905265808105,-1.8211230039596558,-1.1560094356536865,0.10647962242364883,-0.01595292240381241,False,False
206,3.433333333333333,12.855086326599121,8.260905265808105,-1.8211230039596558,-1.1560094356536865,0.10647962242364883,-0.01595292240381241,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.16225256345421077,-131.89322277887464,4.766942809522153,-0.16225256345421077,-0.07580519573339714,False,False,12.824959754943848,8.238937377929688,-1.8075975179672241,-1.3180770874023438,0.10608447343111038,-0.023710086941719055,False,False
207,3.45,12.824959754943848,8.238937377929688,-1.8075975179672241,-1.3180770874023438,0.10608447343111038,-0.023710086941719055,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.24412423699349167,66.4321667090082,4.732320065796376,-0.24412423699349167,-0.3010077376490815,False,False,12.794529914855957,8.222683906555176,-1.825765609741211,-0.9751861095428467,0.10594722628593445,-0.00823766365647316,False,False
208,3.466666666666667,12.794529914855957,8.222683906555176,-1.825765609741211,-0.9751861095428467,0.10594722628593445,-0.00823766365647316,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.08090183734148741,-301.5154692557108,4.87669896632433,-0.08090183734148741,-0.09235578368275085,False,False,12.764326095581055,8.203729629516602,-1.8122395277023315,-1.137259602546692,0.10568062961101532,-0.01599479839205742,False,False
209,3.4833333333333334,12.764326095581055,8.203729629516602,-1.8122395277023315,-1.137259602546692,0.10568062961101532,-0.01599479839205742,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.16276226951926948,-103.31877028446678,4.842795695364476,-0.16276226951926948,-0.08018495652260313,False,False,12.734347343444824,8.182073593139648,-1.7987128496170044,-1.2993382215499878,0.10528479516506195,-0.023751968517899513,False,False
210,3.5,12.734347343444824,8.182073593139648,-1.7987128496170044,-1.2993382215499878,0.10528479516506195,-0.023751968517899513,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.24463406027480963,103.40469975830648,4.808020240813494,-0.24463406027480963,-0.3052176344198986,False,False,12.704073905944824,8.166132926940918,-1.8164297342300415,-0.9564322829246521,0.105147585272789,-0.008231601677834988,False,False
211,3.5166666666666666,12.704073905944824,8.166132926940918,-1.8164297342300415,-0.9564322829246521,0.105147585272789,-0.008231601677834988,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.08090585295297205,-279.39651153170945,4.951990091428161,-0.08090585295297205,-0.09603613713093992,False,False,12.674025535583496,8.147491455078125,-1.8029024600982666,-1.1185165643692017,0.10488110780715942,-0.01598876342177391,False,False
212,3.533333333333333,12.674025535583496,8.147491455078125,-1.8029024600982666,-1.1185165643692017,0.10488110780715942,-0.01598876342177391,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.16276655993610623,-72.97049062263821,4.917930375039578,-0.16276655993610623,-0.08416447797282231,False,False,12.64420223236084,8.126148223876953,-1.7893744707107544,-1.280605673789978,0.1044854000210762,-0.023745981976389885,False,False
213,3.55,12.64420223236084,8.126148223876953,-1.7893744707107544,-1.280605673789978,0.1044854000210762,-0.023745981976389885,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.24463885084912185,142.06522298601172,4.8829982407391075,-0.24463885084912185,-0.3090043690358203,False,False,12.614090919494629,8.110520362854004,-1.8066861629486084,-0.9376857876777649,0.10434827953577042,-0.00822515320032835,False,False
214,3.566666666666667,12.614090919494629,8.110520362854004,-1.8066861629486084,-0.9376857876777649,0.10434827953577042,-0.00822515320032835,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.08090576250292361,-255.55641485199192,5.026322954520584,-0.08090576250292361,-0.0992659295822935,False,False,12.58420467376709,8.092190742492676,-1.7931578159332275,-1.0997806787490845,0.10408192127943039,-0.015982335433363914,False,False
215,3.5833333333333335,12.58420467376709,8.092190742492676,-1.7931578159332275,-1.0997806787490845,0.10408192127943039,-0.015982335433363914,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.16276667551323773,-40.98457503726601,4.992100299149752,-0.16276667551323773,-0.08767379186142563,False,False,12.554544448852539,8.071159362792969,-1.7796287536621094,-1.2618807554244995,0.10368624329566956,-0.0237395241856575,False,False
216,3.6,12.554544448852539,8.071159362792969,-1.7796287536621094,-1.2618807554244995,0.10368624329566956,-0.0237395241856575,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.24463864947855474,182.27906307508982,4.957004126906395,-0.24463864947855474,-0.3123852844856375,False,False,12.524601936340332,8.055843353271484,-1.796535849571228,-0.9189472198486328,0.10354927182197571,-0.008218607865273952,False,False
217,3.6166666666666667,12.524601936340332,8.055843353271484,-1.796535849571228,-0.9189472198486328,0.10354927182197571,-0.008218607865273952,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.08090462487377227,-230.12068179114198,5.099675795063376,-0.08090462487377227,-0.10206590940432278,False,False,12.494885444641113,8.037825584411621,-1.7830060720443726,-1.0810531377792358,0.10328298062086105,-0.015975788235664368,False,False
218,3.6333333333333333,12.494885444641113,8.037825584411621,-1.7830060720443726,-1.0810531377792358,0.10328298062086105,-0.015975788235664368,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.16276551253348592,-7.488271713009289,5.0652820155024525,-0.16276551253348592,-0.09076786284551616,False,False,12.465394020080566,8.017106056213379,-1.769476056098938,-1.2431640625,0.10288744419813156,-0.023732958361506462,False,False
